#{"t_start": 1658948684.0313346, "env_id": "LunarLander_obs-v1"}
r,l,t
133.723694,63,97.612513
120.68523,102,98.225406
155.65545,141,98.84355
210.949837,67,99.171381
134.803121,70,99.501505
128.956534,72,99.896287
190.796831,87,100.3144
100.095478,56,100.615172
190.369795,55,100.846503
104.028924,57,101.089179
86.558026,74,101.437244
131.641442,58,101.725879
151.94537,86,102.118355
192.549457,67,102.450982
128.5093,89,102.877519
97.787357,82,103.299183
122.690514,58,103.428177
205.100188,74,103.500099
147.474429,55,103.550467
31.441862,78,103.614068
163.725808,62,103.667725
209.31871,71,104.306889
116.899676,92,104.780504
149.624209,56,105.067601
157.349597,55,105.406438
34.799501,92,105.925506
101.903678,77,106.310808
64.045231,83,106.63904
146.30287,59,106.891717
194.638187,73,107.133457
145.471226,66,107.344265
47.431696,84,107.603585
105.430708,85,107.957937
134.982314,52,108.206758
167.958845,55,108.411135
65.315598,71,108.63316
107.248511,65,108.824932
183.137286,71,109.083093
102.190606,81,109.381168
146.05073,78,109.616901
85.737492,64,109.841281
91.060826,55,110.063265
175.307752,53,110.300232
189.633811,59,110.577728
55.72723,75,111.005753
97.115025,71,111.439579
214.026595,72,111.886854
178.172265,84,112.303646
175.782205,65,112.714492
186.040329,61,113.021475
111.773117,86,113.316526
195.48384,60,113.551994
158.425635,77,113.871085
134.078999,70,114.30769
148.145633,55,114.642107
103.214024,73,114.980987
140.661634,92,115.386864
189.67047,70,115.713743
164.014913,87,116.10567
75.69157,79,116.482534
63.066574,83,116.84085
38.930507,77,117.13918
135.540686,55,117.357928
172.504183,74,117.640746
120.42044,61,117.88555
194.304719,90,118.296964
183.851581,81,118.65936
122.825203,65,118.966007
135.657946,58,119.265724
206.287878,72,119.572254
192.777516,90,119.949025
145.675422,90,120.382004
121.750935,79,120.750651
133.326336,53,120.962152
199.690404,77,121.243363
140.911737,57,121.544317
121.500676,82,121.946333
97.290524,59,122.257051
131.489168,53,122.491958
112.103531,65,122.791135
87.089818,77,123.178611
7.14579,72,123.509139
158.906045,54,123.78721
153.841336,62,124.065241
183.284475,70,124.382845
146.047772,52,124.612825
70.207817,84,124.948019
129.129875,72,125.269788
186.313783,53,125.512081
183.740524,65,125.777439
165.545712,58,126.009389
122.37284,71,126.31573
166.342538,53,126.525584
92.781741,64,126.797684
109.835365,63,127.077134
142.167893,70,127.345797
124.223644,55,127.579367
133.967095,87,127.964923
120.634925,66,128.232678
202.245811,63,128.490379
178.230519,82,128.807088
147.438002,71,129.127078
129.429514,61,129.360402
113.399837,54,129.562326
164.748425,66,129.812943
101.163899,56,130.052998
140.675664,59,130.270649
104.443858,69,130.583705
150.656338,71,130.859509
74.146945,65,131.101769
99.735724,67,131.363833
200.277096,66,131.637321
110.549709,93,132.001371
172.112411,81,132.309214
186.601476,62,132.578097
75.350358,85,132.903651
110.515625,59,133.138306
121.25889,59,133.345776
142.738435,72,133.629573
189.070747,57,133.846011
188.254522,73,134.107491
208.355187,68,134.346362
133.231443,89,134.680737
176.113953,76,134.960267
170.235981,52,135.163643
114.952454,59,135.654426
148.868711,75,135.854121
108.549568,73,136.046559
74.64233,88,136.277869
153.619066,69,136.451759
184.653257,54,136.593827
186.803693,57,136.746844
128.856214,85,136.964659
110.472261,53,137.100733
157.446813,57,137.259937
128.619799,68,137.435835
187.273738,93,137.671925
187.439053,90,137.910267
177.004166,88,138.163117
171.119132,54,138.342262
172.561464,55,138.506413
155.672825,63,138.688262
103.860948,85,138.943136
157.221965,65,139.117254
176.705139,57,139.271089
174.073469,87,139.514056
156.783105,78,139.724124
145.288995,75,139.93225
146.764317,66,140.116799
165.679305,54,140.262077
67.09548,92,140.523278
51.939882,66,140.704843
80.253784,84,140.932613
121.264817,76,141.146382
99.41901,73,141.347872
200.61389,70,141.538287
136.662848,57,141.720987
96.964619,68,141.909162
109.321247,87,142.147389
134.457226,56,142.301007
146.831702,64,142.465574
62.902799,81,142.691775
89.417952,63,142.860863
175.325467,92,143.114512
178.795036,79,143.159932
108.266609,78,143.200526
128.624254,83,143.236873
147.840731,56,143.26167
167.495285,58,143.286836
103.91343,57,143.48447
117.242974,81,143.722764
184.750693,81,143.936595
113.435481,56,144.089662
174.777795,67,144.280908
140.015888,57,144.445539
149.01625,93,144.7334
139.6093,92,144.996064
123.335174,85,145.237947
183.420712,61,145.399618
53.275532,70,145.582108
118.726857,60,145.751634
192.176694,73,145.954459
63.27666,83,146.173569
92.440927,62,146.355467
100.856883,76,146.561504
149.745211,59,146.723613
80.376243,71,146.91878
154.098613,55,147.132731
146.627719,53,147.279744
93.047414,86,147.527391
131.480197,55,147.681968
175.005229,61,147.861845
167.044231,81,148.087981
114.445182,87,148.33221
81.80076,82,148.560977
154.15826,88,148.818106
188.494902,66,149.014231
164.208175,61,149.186572
145.700795,65,149.364942
185.851082,72,149.573388
145.702885,91,149.820783
99.904632,87,150.065453
93.911224,90,150.309277
185.634528,76,150.511766
79.215942,74,150.714566
86.605486,56,150.862894
166.135018,80,151.081829
133.179759,85,151.320308
175.212849,78,151.538116
149.919662,82,151.785321
119.246903,89,152.021694
85.962109,73,152.238284
186.729934,61,152.398495
194.847952,82,152.620918
112.368258,55,152.772136
172.316991,86,153.004362
102.296288,54,153.153952
152.242069,73,153.355132
167.643467,56,153.50597
167.047747,53,153.659616
114.791608,75,153.860615
186.608336,58,154.021572
133.30798,94,154.281089
96.145888,52,154.42099
160.113874,83,154.648922
104.539273,62,154.826281
111.494266,64,154.997259
156.549791,84,155.225872
167.082069,52,155.371476
159.463228,54,155.512428
136.399347,62,155.683327
30.530252,79,155.895961
153.553611,60,156.056268
134.000171,61,156.22946
82.322239,88,156.548187
111.224792,80,156.839511
107.717634,55,157.095212
87.818527,70,157.415359
128.870331,65,157.680893
68.619731,83,157.998436
33.728664,67,158.260863
44.863638,69,158.506529
99.155135,64,158.765306
106.822453,56,158.985494
128.272152,57,159.219858
85.487666,95,159.623637
176.302652,85,159.945049
116.716509,67,160.269203
143.705795,62,160.588956
179.001923,56,160.830854
99.992346,56,161.101803
129.666225,73,161.331175
84.329934,92,161.586649
57.58906,80,161.820486
182.201899,75,162.049948
-2.484279,100,162.372092
112.696191,86,162.62484
129.587158,58,162.787978
131.642032,59,162.978073
196.716956,75,163.22441
141.411754,55,163.379668
116.861459,85,163.67054
162.138614,86,163.943115
177.879599,66,164.163729
132.499486,54,164.348472
147.992505,58,164.540627
139.090803,64,164.742398
136.944652,83,165.011145
140.523913,60,165.196321
109.09132,65,165.428177
116.230257,63,165.648026
169.503218,67,165.879178
143.415041,82,166.191498
176.226649,79,166.619195
19.072177,92,167.100166
114.52877,62,167.372231
118.01564,82,167.727801
110.670868,78,168.096749
-21.670126,111,168.590341
139.111887,56,168.783991
165.489206,79,169.050092
114.903246,78,169.290594
178.408358,62,169.507683
157.520412,77,169.741023
167.54226,75,169.972654
151.846726,67,170.169808
173.767697,53,170.344558
143.497237,54,170.487012
152.208302,64,170.662801
84.281233,90,170.907964
77.76045,90,171.145383
141.172691,90,171.391858
173.460457,55,171.538158
165.257964,59,171.699244
90.965549,78,171.925982
116.808957,82,172.153355
85.603194,62,172.324443
124.588252,80,172.535945
112.259531,83,172.755183
97.974262,53,172.905411
163.377709,62,173.069055
170.159839,68,173.24923
167.283629,56,173.398794
164.145186,80,173.611888
120.318569,80,173.828837
65.56021,93,174.075947
173.05358,87,174.310363
-31.322468,98,174.576998
80.166662,68,174.623186
112.791653,68,174.657395
168.704025,64,174.690139
133.194458,51,174.716382
161.074993,68,174.75164
139.994517,67,174.938745
171.665005,59,175.101023
99.997762,89,175.337305
9.425059,84,175.565631
170.172856,61,175.7473
100.229411,72,175.938962
152.573152,56,176.08941
177.504613,83,176.309904
108.102242,81,176.525773
124.307146,54,176.676432
138.036412,51,176.820911
145.17361,83,177.039746
164.501585,71,177.235895
91.80515,65,177.40625
173.206716,71,177.599441
112.899104,64,177.773829
118.174156,69,177.958236
193.643196,62,178.131337
175.069291,54,178.270857
81.16456,56,178.423618
118.759025,71,178.618714
39.277149,65,178.791966
181.571942,83,179.025983
153.136589,86,179.262988
187.342132,78,179.465764
113.668825,65,179.634521
140.011866,66,179.80711
91.558004,79,180.019396
-142.391866,99,180.285029
129.886716,69,180.476422
154.775146,82,180.691408
170.193661,85,180.926426
114.447557,74,181.130641
94.639316,89,181.368687
161.821249,66,181.549474
170.52073,62,181.71062
132.748673,52,181.850736
151.389278,60,182.018765
157.017148,74,182.223013
132.944351,70,182.405815
166.113954,60,182.565491
184.340069,73,182.757318
131.425617,77,182.977334
16.268507,66,183.153477
162.595942,86,183.392904
160.566892,85,183.619255
155.952157,68,183.800389
153.632898,67,183.981101
158.751739,66,184.153066
117.730785,57,184.307611
137.495876,61,184.480392
147.35122,76,184.684339
179.9263,59,184.836106
162.661378,54,184.986436
129.9825,63,185.1603
148.136031,60,185.320005
158.483523,66,185.492156
180.410918,55,185.641774
133.843043,90,185.878042
116.748222,67,186.06469
127.694117,78,186.282139
31.348884,72,186.47332
174.511622,62,186.636267
196.451886,82,186.857338
127.68491,54,186.998654
108.844575,54,187.150852
164.447007,65,187.323297
91.095077,55,187.472012
121.331945,77,187.675493
138.194243,53,187.81443
195.368932,58,187.97236
138.118259,84,188.198616
165.791001,75,188.393647
155.563128,79,188.607817
110.431858,70,188.800025
129.313304,75,188.997124
104.704395,61,189.167938
190.133599,55,189.308246
111.207161,60,189.470723
83.10837,95,189.727866
169.731312,53,189.867699
51.927075,87,190.107915
148.563715,69,190.297141
150.38197,77,190.510187
129.081053,64,190.681725
88.091336,65,190.85884
147.41779,76,191.066184
114.793416,72,191.259193
131.639108,63,191.430121
167.428176,56,191.578867
83.070662,68,191.763295
195.212424,58,191.912881
162.726591,67,192.093945
101.283525,90,192.335755
157.259084,66,192.51377
0.515664,90,192.751902
106.120866,62,192.924664
119.096811,70,193.111117
-2.729137,74,193.314505
171.136188,55,193.463606
124.937946,72,193.655061
138.434515,61,193.815108
171.307259,74,194.007155
120.779017,79,194.223269
81.961135,64,194.398117
158.591655,61,194.558629
133.130768,88,194.797098
105.017374,80,195.011147
160.220669,57,195.169837
-13.988234,82,195.386767
172.395159,62,195.556205
100.654574,57,195.709539
137.378923,63,195.882242
183.205078,84,196.112907
116.518952,61,196.276124
137.090035,66,196.452633
145.170529,84,196.677253
16.74129,85,196.911486
132.132366,86,197.142807
84.600934,54,197.291912
115.422148,84,197.51644
153.979263,57,197.667533
22.133038,82,197.884631
120.011819,56,198.037343
77.126876,79,198.251127
147.814657,75,198.462569
160.337287,55,198.658434
92.710465,74,198.853533
14.656424,80,199.070494
175.752406,71,199.27445
155.152295,55,199.423547
106.844364,62,199.587415
122.859486,55,199.738981
150.409866,83,199.964681
71.982347,66,200.137352
128.831619,55,200.287419
183.720771,65,200.461071
32.122646,90,200.705212
162.994548,70,200.886155
120.808162,74,201.090486
187.033554,71,201.275043
166.49313,53,201.422253
69.461218,53,201.563369
185.435917,62,201.722025
157.153028,85,201.83217
181.641657,76,201.868767
174.36354,57,201.896631
121.767104,58,201.926141
118.281015,86,201.970339
87.729377,65,202.177326
193.061832,66,202.351458
42.116428,88,202.589648
171.062955,53,202.728359
144.523583,87,202.965564
190.820354,58,203.125214
181.480574,81,203.342388
176.268898,63,203.512428
138.789819,51,203.643652
152.284232,66,203.828865
178.841798,55,203.98157
183.530608,68,204.165967
137.315163,56,204.317416
136.26334,61,204.478546
97.001429,79,204.692937
192.372361,63,204.854644
187.389413,76,205.058197
-6.510345,101,205.33731
42.400016,73,205.531041
52.065706,75,205.733632
64.179295,74,205.928646
91.862165,82,206.155385
187.640146,63,206.318213
109.208957,69,206.508846
202.318661,75,206.701339
81.485007,61,206.873201
-20.773059,97,207.137352
94.340389,78,207.376774
74.097894,75,207.580316
106.948916,60,207.740934
165.291578,92,207.988331
163.132027,83,208.217104
26.761236,95,208.473886
173.527343,71,208.658522
120.970033,56,208.809759
157.460711,80,209.026759
131.391719,55,209.17772
141.372911,70,209.370472
188.402105,69,209.553785
174.99127,54,209.694196
152.373398,73,209.897965
134.232951,55,210.040739
155.067673,65,210.225083
176.510938,71,210.411602
53.361659,84,210.637824
133.274077,61,210.807169
166.892018,61,210.969059
177.371394,87,211.205003
198.601531,62,211.367069
112.824358,86,211.601353
42.462967,85,211.829152
141.686445,62,211.992777
130.486526,74,212.204733
152.381356,70,212.389631
159.162983,85,212.627629
106.403126,73,212.820141
156.223081,63,212.993314
108.78104,52,213.134851
199.563067,74,213.329761
146.638398,79,213.543933
179.494749,85,213.772252
140.703813,72,213.96337
99.045276,84,214.194389
155.831958,66,214.37806
178.317189,84,214.604136
160.648316,75,214.799931
122.122514,59,214.961076
162.768063,71,215.154759
130.038359,71,215.346219
156.243522,88,215.585663
122.121205,53,215.723669
139.42401,74,215.918288
184.658822,85,216.15524
162.464723,82,216.372572
141.922218,80,216.585553
180.3413,53,216.724518
149.553842,82,216.952499
174.021364,56,217.103715
163.282467,81,217.319686
155.07824,80,217.535397
108.747465,57,217.686783
162.994788,76,217.890264
117.494127,82,218.117495
166.819119,84,218.344227
118.417018,53,218.482819
93.962339,58,218.641413
119.105299,55,218.783078
109.423359,71,218.975645
134.027776,76,219.178608
172.4957,66,219.359462
159.324557,87,219.588559
160.065722,55,219.738198
166.26927,89,219.98018
116.230333,58,220.141162
175.436379,57,220.292788
176.991032,84,220.516293
128.112863,74,220.717837
159.322394,74,220.914639
134.76623,76,221.120827
199.219044,61,221.283125
114.87069,72,221.473499
125.850406,85,221.706781
79.598863,58,221.858398
137.732871,84,222.084003
197.957373,77,222.288218
151.450944,68,222.46854
49.414783,85,222.704433
101.452512,58,222.85648
148.458296,63,223.030401
72.980772,70,223.215
124.576552,54,223.362792
197.147948,63,223.532495
86.59421,70,223.715697
73.275944,62,223.88377
128.947877,83,224.102393
116.97741,84,224.331115
100.90593,73,224.531554
163.512611,53,224.672925
182.936398,54,224.813537
125.373794,55,224.968061
203.37738,68,225.151901
83.642296,70,225.34335
161.254547,59,225.495376
107.50947,65,225.679131
93.746441,81,225.893794
106.380422,71,226.109978
121.746722,60,226.327258
183.314182,78,226.537181
137.764698,72,226.723606
175.659129,53,226.859389
89.228092,54,227.008345
16.400692,88,227.247988
160.448845,90,227.479794
186.347961,52,227.614144
113.894135,93,227.860962
177.409085,58,228.007003
64.995471,86,228.235737
58.321728,91,228.466529
190.61584,70,228.651355
135.69488,89,228.880017
184.328837,89,229.03141
127.717192,59,229.061562
110.018974,57,229.088966
148.086522,84,229.127196
153.700713,76,229.16166
75.203295,72,229.360722
92.203338,82,229.586327
149.246585,85,229.811884
175.073059,59,229.974908
69.281552,82,230.188829
158.093437,57,230.349488
129.293527,85,230.577153
158.402264,85,230.802731
154.045934,61,230.963662
95.15897,56,231.115162
154.532963,85,231.350013
161.610597,73,231.55202
151.76662,73,231.748501
193.474798,88,231.986028
100.703611,60,232.144096
188.512838,62,232.316438
96.652825,56,232.467999
99.053819,90,232.702486
90.121085,61,232.861899
99.382932,75,233.066768
110.93861,61,233.227839
130.92793,53,233.376343
193.281842,83,233.593492
153.450314,81,233.81767
167.148267,84,234.045495
159.030849,58,234.197471
139.63009,62,234.403375
92.229427,84,234.633262
112.070732,53,234.772613
95.072702,93,235.050802
158.623469,59,235.205438
123.248893,57,235.351146
148.863081,85,235.570561
135.935301,64,235.735131
146.60158,58,235.891612
117.026653,57,236.038704
104.604072,84,236.256079
160.301408,84,236.477025
118.914374,73,236.66088
150.346978,63,236.825011
112.65091,51,236.958937
161.541974,52,237.101565
181.679473,64,237.268172
147.600014,54,237.40231
195.19726,61,237.565468
191.122866,67,237.732362
109.91324,76,237.928185
158.978865,88,238.158875
130.901585,81,238.372826
150.711834,62,238.52911
116.379234,54,238.673207
173.450318,89,238.902393
118.02936,55,239.044737
94.88106,64,239.212534
183.086262,64,239.383641
166.665421,89,239.620259
124.563308,56,239.771228
188.527809,79,239.987931
127.433534,62,240.15022
147.971471,57,240.299926
115.420439,80,240.51722
161.168761,57,240.678637
129.777442,89,240.917239
169.370634,62,241.080464
173.582215,65,241.262476
154.75917,75,241.457726
188.567074,76,241.662093
182.943051,71,241.853766
135.936253,83,242.079771
82.716443,82,242.292848
197.327732,61,242.4573
115.74824,62,242.612156
112.634872,88,242.8371
187.021096,59,242.990766
139.745594,56,243.13551
141.598008,53,243.270689
110.027482,68,243.440534
156.393402,53,243.57537
121.207355,73,243.767501
116.623006,52,243.901204
140.807341,61,244.054094
139.900056,90,244.281583
110.057064,71,244.472522
148.395201,68,244.654658
163.978164,71,244.851308
108.636866,85,245.079266
172.720324,57,245.230641
203.145166,76,245.435088
152.767467,80,245.647937
119.196293,79,245.860265
156.44897,82,246.077014
174.328101,69,246.251585
134.494134,83,246.467326
190.767553,64,246.63234
29.009061,88,246.858285
192.607113,56,246.999967
176.164834,62,247.157751
165.191769,70,247.340097
157.629443,54,247.474446
203.01193,63,247.637113
100.201864,60,247.788503
143.372085,83,248.003742
145.577511,56,248.153162
180.562096,85,248.377877
139.311093,89,248.614353
134.824764,70,248.803355
181.06155,60,248.963376
122.239071,81,249.180268
124.023129,52,249.319648
192.813685,64,249.488812
189.285266,76,249.689912
139.789126,66,249.8623
143.345948,55,250.014078
152.84422,52,250.155033
188.303229,75,250.358784
102.753738,84,250.587029
147.826202,61,250.749686
85.944928,76,250.955629
158.562123,56,251.108939
165.497578,71,251.30007
112.551975,52,251.441149
144.949853,60,251.601878
128.424776,54,251.741545
142.396871,52,251.88164
113.200248,77,252.098301
114.457187,61,252.259979
169.833224,82,252.47453
106.815523,52,252.614439
127.713217,84,252.838737
182.383216,59,252.998337
150.987973,91,253.249664
111.906864,85,253.477567
146.171518,92,253.724305
95.600071,78,253.939779
179.658508,78,254.144687
122.859276,84,254.368841
84.070512,86,254.602988
106.912468,89,254.841135
187.649416,68,255.021802
107.183147,67,255.206637
186.010417,60,255.366856
96.200294,76,255.570515
153.596829,70,255.751897
158.754841,52,255.799155
173.069589,81,255.840304
72.258824,81,255.882278
103.913824,64,255.913496
130.394908,68,255.944431
115.300422,76,256.174598
98.507337,69,256.366282
208.757824,66,256.53864
147.074615,73,256.731437
106.67705,84,256.958321
76.07657,84,257.188514
144.371625,80,257.401775
65.537734,90,257.648916
205.805482,74,257.842794
185.703571,56,257.993991
106.342409,76,258.199954
120.114101,71,258.39139
175.7578,58,258.550513
114.518809,59,258.704726
118.782833,71,258.895584
172.981987,55,259.045927
128.246871,90,259.282682
184.967718,81,259.507747
107.009027,53,259.65176
179.434378,54,259.790681
134.102425,57,259.94939
152.164269,73,260.14464
55.207556,91,260.391407
107.704654,90,260.630941
149.597906,66,260.810957
165.918438,90,261.050274
105.5792,57,261.20088
101.1057,53,261.379267
170.196798,54,261.520803
158.968106,80,261.735818
179.523346,65,261.907241
180.923324,80,262.12242
146.55594,72,262.314981
141.901619,58,262.473219
121.212452,54,262.613347
118.493774,62,262.782255
124.530215,53,262.921753
146.192214,68,263.103664
119.570477,86,263.339097
191.555107,90,263.576149
107.317095,67,263.757545
184.365144,90,263.994186
110.333633,53,264.147276
191.752298,86,264.37386
172.486698,77,264.578066
139.282603,59,264.740191
189.279308,57,264.889611
169.580443,78,265.103938
159.816294,67,265.284882
196.05065,55,265.426111
126.212488,56,265.576989
102.666261,56,265.727573
107.240824,57,265.888403
-4.132316,96,266.153204
122.701293,60,266.307866
161.773542,55,266.443451
64.01891,73,266.762675
91.100593,52,266.900427
125.134873,51,267.026537
189.295341,65,267.202559
193.778678,67,267.368563
191.858492,81,267.583718
134.439303,69,267.758375
165.89995,74,267.945459
117.871333,65,268.123677
78.505386,74,268.323301
146.204947,82,268.547632
119.610851,52,268.690122
