#{"t_start": 1659012696.838817, "env_id": "LunarLander_obs-v1"}
r,l,t
162.335792,52,115.974574
172.867528,55,116.16674
83.704035,67,116.396558
193.465677,58,116.590132
205.210172,60,116.801983
88.288068,51,116.982559
70.900777,181,117.614536
160.469178,57,117.823849
115.097467,75,118.069379
162.49335,90,118.377996
160.998182,56,118.563548
158.316981,85,118.85696
176.150682,85,119.152744
135.056497,51,119.328208
179.982908,82,119.61043
123.362476,78,119.872986
178.449783,66,120.102576
149.122477,52,120.279208
110.93046,60,120.485741
193.975428,72,120.732335
105.23034,58,120.924781
195.459546,75,121.182204
98.287019,58,121.370345
163.726038,91,121.681838
161.540605,89,121.986257
143.277016,77,122.256266
140.038902,56,122.441452
153.374575,91,122.737628
178.246224,61,122.952437
173.709753,85,123.24293
161.188071,65,123.460888
192.429486,55,123.649354
203.660926,60,123.862118
190.22111,82,124.134289
180.197495,74,124.390701
137.65592,85,124.672777
142.39076,78,124.952934
179.028699,65,125.170154
183.839116,59,125.370934
115.979469,53,125.54707
112.309052,83,125.825727
109.026942,72,126.068047
137.349539,71,126.302497
90.137262,139,126.790993
141.331925,55,126.984694
127.338833,86,127.284229
129.909646,63,127.501867
186.251361,88,127.795824
94.617454,84,128.085056
178.125532,68,128.313457
89.983426,165,128.889964
88.767322,144,129.381492
168.967067,61,129.594721
142.652114,52,129.775096
192.346254,60,129.984594
185.262815,80,130.252787
145.467013,61,130.453219
80.50123,61,130.654171
51.592309,166,131.237732
145.364632,61,131.441534
145.876573,67,131.673286
101.854387,76,131.934573
183.6795,77,132.193714
166.463547,78,132.452578
82.278272,90,132.764333
216.554542,72,133.004954
88.22139,151,133.526012
55.411809,62,133.73072
132.455041,68,133.955994
166.732373,77,134.213076
135.520879,70,134.450745
164.16481,52,134.630728
57.052015,60,134.833364
144.550574,85,135.116215
42.489417,59,135.3177
4.684836,83,135.599544
194.930691,74,135.845066
124.872953,86,136.145442
106.471136,63,136.35513
29.493429,98,136.695039
140.201436,61,136.896373
113.280499,72,137.143761
-56.586707,111,137.527891
115.045985,57,137.717807
101.131633,59,137.917792
145.701275,65,138.138183
191.658182,71,138.384217
170.391841,84,138.669753
132.594881,67,138.900284
160.173925,58,139.095026
130.327042,76,139.352571
143.493018,65,139.5664
129.410056,54,139.753903
135.197398,61,139.957412
-19.65954,89,140.253931
131.732789,60,140.457275
109.859186,57,140.65469
161.802071,63,140.862254
131.962504,63,141.078336
121.752277,64,141.292828
145.852773,55,141.486202
143.86092,73,141.736409
110.162043,80,142.004066
144.288078,71,142.241064
185.890695,68,142.471206
167.134275,77,142.727573
188.283806,82,143.01195
157.604615,96,143.342866
90.542212,57,143.531226
138.584261,76,143.7841
132.261224,85,144.06481
158.520828,88,144.169338
158.518552,83,144.225932
183.306281,63,144.26745
172.903216,73,144.316833
110.417863,73,144.370013
165.06772,70,144.619076
151.739261,73,144.860081
191.367508,75,145.119792
215.458812,69,145.350052
119.273613,62,145.561305
150.935142,56,145.752128
120.134981,96,146.083176
129.23449,80,146.360058
106.228983,64,146.579854
132.942049,80,146.849681
163.809328,95,147.169842
171.691172,66,147.397962
149.671783,93,147.712669
140.586797,87,148.014768
99.471153,70,148.249449
90.364404,76,148.506117
105.998159,91,148.816673
171.157803,61,149.030634
134.160119,55,149.23419
196.352157,68,149.46464
149.01947,71,149.704193
124.220151,81,149.975094
174.669482,56,150.166671
20.751632,77,150.426375
67.061514,61,150.644619
143.021386,59,150.83675
163.465425,83,151.115402
195.840512,79,151.38685
116.785698,81,151.657375
169.268895,54,151.842668
143.012129,52,152.014205
164.152186,86,152.298962
58.971239,137,152.769018
120.339451,50,152.940931
37.130511,158,153.482965
-166.544707,173,154.089738
-13.173057,147,154.587593
-229.078264,217,155.373672
123.055021,61,155.577618
91.944559,79,155.844436
102.562884,97,156.175851
92.949353,89,156.48057
55.182212,122,156.909002
159.938446,72,157.152635
38.960236,137,157.625942
191.208806,66,157.861665
42.554505,61,158.076546
99.019399,86,158.365892
66.602194,200,159.063854
183.860089,75,159.323157
139.39356,87,159.619092
102.705369,115,160.001949
146.104047,56,160.190991
129.860091,82,160.468357
139.251233,61,160.665487
142.499699,57,160.85307
173.274444,75,161.107817
144.809844,64,161.329415
135.646412,60,161.530312
102.568284,111,161.917835
55.925697,121,162.320082
-0.978289,228,163.116487
167.138779,60,163.320043
115.221527,103,163.678099
130.709503,92,163.994678
129.428839,68,164.227325
137.827783,64,164.449147
79.374235,107,164.826203
171.680985,90,165.132614
126.253481,88,165.434431
-119.456623,123,165.867035
125.167895,102,166.211199
-225.508558,1500,173.492554
160.777962,99,173.828939
26.271255,97,174.158634
143.500521,65,174.390217
-30.799531,112,174.776517
-100.96771,127,175.205787
-46.577984,105,175.582464
124.927539,81,175.861146
131.618094,103,176.213421
42.828392,92,176.534345
123.828698,72,176.779967
122.066012,64,176.998466
140.323148,51,177.164131
105.837994,114,177.563056
53.924331,68,177.792265
151.983528,84,178.075039
70.460054,77,178.339718
109.402472,88,178.64283
128.626064,75,178.905047
93.886643,79,179.174576
32.842005,75,179.423794
93.427108,70,179.663594
83.375569,96,179.991912
172.253413,72,180.230357
-38.6348,90,180.535424
133.011219,67,180.765909
127.204101,110,180.875935
10.424271,146,180.987076
174.248374,70,181.038628
80.255779,108,181.120691
134.520121,104,181.20047
18.208827,110,181.59566
6.481576,65,181.820214
4.342047,87,182.117104
128.859916,85,182.407787
-131.490973,169,182.980821
139.507094,71,183.223173
93.675674,72,183.471753
82.841124,59,183.674475
60.66878,73,183.926097
137.522363,64,184.149043
52.786476,77,184.409853
53.537985,72,184.660388
-66.26639,72,184.901718
130.258392,61,185.116177
-106.509804,128,185.562162
73.834638,70,185.801137
127.882638,61,186.005247
-211.163283,122,186.433575
118.986652,57,186.621516
51.17992,65,186.847871
